"","X","Data.Precipitation","Date.Full","Data.Temperature.Avg.Temp","Data.Temperature.Max.Temp","Data.Temperature.Min.Temp","Data.Wind.Direction","Data.Wind.Speed","city"
"10633",10633,0.78,"2016-08-21",68,80,55,24,6.61,"Kisumu"
"10634",10634,0.17,"2016-08-21",69,85,53,20,4.77,"Eldoret"
"10635",10635,0.65,"2016-08-21",76,84,67,23,6.88,"Kisumu"
"10636",10636,0.77,"2016-08-21",77,84,69,22,6.87,"Nakuru"
"10637",10637,1.45,"2016-08-21",75,82,68,20,5.9,"Nairobi"
"10638",10638,1.2,"2016-08-21",74,81,67,22,7.18,"Eldoret"
"10639",10639,0.51,"2016-08-21",75,82,66,21,6.58,"Malindi"
"10640",10640,1.83,"2016-08-21",74,81,65,22,5.58,"Nakuru"
"10641",10641,0.57,"2016-08-21",74,83,65,20,4.82,"Nakuru"
"10642",10642,0.37,"2016-08-21",78,92,62,15,8.12,"Malindi"
"10643",10643,0.06,"2016-08-21",78,89,66,17,7.18,"Eldoret"
"10644",10644,0.13,"2016-08-21",77,88,66,17,5.24,"Nairobi"
"10645",10645,0.11,"2016-08-21",78,88,67,16,5.57,"Kisumu"
"10646",10646,0,"2016-08-21",65,74,55,25,6.74,"Eldoret"
"10647",10647,0,"2016-08-21",71,94,48,28,3.9,"Mombasa"
"10648",10648,0,"2016-08-21",73,93,52,23,5.8,"Nakuru"
"10649",10649,0,"2016-08-21",83,102,63,32,2.12,"Malindi"
"10650",10650,0,"2016-08-21",77,94,59,17,3.57,"Eldoret"
"10651",10651,0,"2016-08-21",76,90,60,28,5.71,"Mombasa"
"10652",10652,0,"2016-08-21",70,93,47,33,4.1,"Malindi"
"10653",10653,0,"2016-08-21",75,93,56,34,4.8,"Kisumu"
"10654",10654,1,"2016-08-21",79,89,68,24,3.07,"Nakuru"
"10655",10655,0.75,"2016-08-21",76,83,67,21,6.11,"Eldoret"
"10656",10656,2.27,"2016-08-21",80,89,71,23,2.91,"Mombasa"
"10657",10657,1.36,"2016-08-21",83,91,74,24,5.1,"Eldoret"
"10658",10658,1.1,"2016-08-21",75,82,67,21,5.04,"Nakuru"
"10659",10659,1.14,"2016-08-21",75,84,66,21,1.97,"Nairobi"
"10660",10660,2.36,"2016-08-21",77,86,67,21,2.64,"Malindi"
"10661",10661,0.04,"2016-08-21",84,89,78,7,8.87,"Malindi"
"10662",10662,0,"2016-08-21",77,85,69,22,6.32,"Nakuru"
"10663",10663,1.47,"2016-08-21",82,92,72,22,3.77,"Mombasa"
"10664",10664,0.03,"2016-08-21",85,94,75,21,5.08,"Nakuru"
"10665",10665,0.55,"2016-08-21",85,95,75,20,4.05,"Mombasa"
"10666",10666,0.3,"2016-08-21",81,90,72,20,3.31,"Kisumu"
"10667",10667,0.46,"2016-08-21",69,81,56,21,6.07,"Kisumu"
"10668",10668,0.75,"2016-08-21",70,82,58,20,5.27,"Nairobi"
"10669",10669,0.38,"2016-08-21",70,83,57,16,6.37,"Kisumu"
"10670",10670,0.23,"2016-08-21",66,80,51,27,6.7,"Kisumu"
"10671",10671,0.19,"2016-08-21",72,82,60,21,5.51,"Eldoret"
"10672",10672,3.18,"2016-08-21",77,86,68,23,2.22,"Kisumu"
"10673",10673,1.17,"2016-08-21",82,91,72,17,2.7,"Kisumu"
"10674",10674,2.49,"2016-08-21",77,82,70,22,4.55,"Nakuru"
"10675",10675,2.32,"2016-08-21",75,83,66,24,2.52,"Kisumu"
"10676",10676,1,"2016-08-21",80,88,71,20,3.75,"Eldoret"
"10677",10677,3.8,"2016-08-21",80,85,74,20,4.2,"Mombasa"
"10678",10678,1.87,"2016-08-21",79,86,72,24,3.8,"Nakuru"
"10679",10679,2.91,"2016-08-21",79,87,70,22,0.68,"Nairobi"
"10680",10680,2.65,"2016-08-21",77,85,68,11,5.95,"Kisumu"
"10681",10681,1.26,"2016-08-21",72,85,59,14,7.17,"Nakuru"
"10682",10682,6.61,"2016-08-21",78,84,72,11,3.98,"Eldoret"
"10683",10683,5.52,"2016-08-21",78,84,73,11,1.34,"Malindi"
"10684",10684,3.31,"2016-08-21",82,89,75,11,4.02,"Nakuru"
"10685",10685,0.3,"2016-08-21",86,94,77,14,9.9,"Mombasa"
"10686",10686,1.07,"2016-08-21",78,89,66,12,5.72,"Nakuru"
"10687",10687,5.46,"2016-08-21",79,86,73,11,5.1,"Eldoret"
"10688",10688,2.59,"2016-08-21",84,91,76,14,8.27,"Malindi"
"10689",10689,0.57,"2016-08-21",73,89,57,18,7.55,"Nakuru"
"10690",10690,2.89,"2016-08-21",79,84,73,14,5.48,"Malindi"
"10691",10691,3.44,"2016-08-21",79,85,72,14,5.14,"Mombasa"
"10692",10692,5.65,"2016-08-21",81,88,73,8,3.92,"Eldoret"
"10693",10693,1.53,"2016-08-21",79,91,68,11,4.12,"Kisumu"
"10694",10694,5.18,"2016-08-21",79,86,73,13,5.12,"Eldoret"
"10695",10695,3.39,"2016-08-21",83,87,78,13,6.75,"Mombasa"
"10696",10696,3.79,"2016-08-21",81,87,75,11,3.25,"Eldoret"
"10697",10697,0.09,"2016-08-21",75,88,61,12,6.34,"Malindi"
"10698",10698,0,"2016-08-21",78,88,67,11,8.82,"Kisumu"
"10699",10699,0.83,"2016-08-21",78,87,69,10,5.71,"Eldoret"
"10700",10700,3.7,"2016-08-21",79,85,73,10,5.85,"Malindi"
"10701",10701,3.27,"2016-08-21",81,87,74,10,5.07,"Malindi"
"10702",10702,3.06,"2016-08-21",78,82,73,11,5.31,"Nairobi"
"10703",10703,0.29,"2016-08-21",76,86,67,16,6.88,"Eldoret"
"10704",10704,0,"2016-08-21",81,93,68,17,4.61,"Kisumu"
"10705",10705,1.53,"2016-08-21",78,86,70,20,2.4,"Eldoret"
"10706",10706,1.23,"2016-08-21",73,82,63,24,5.15,"Eldoret"
"10707",10707,0.15,"2016-08-21",78,88,69,19,1.75,"Kisumu"
"10708",10708,1.63,"2016-08-21",83,91,75,19,4.27,"Mombasa"
"10709",10709,0.2,"2016-08-21",82,93,72,20,3.88,"Mombasa"
"10710",10710,1.53,"2016-08-21",78,86,70,20,2.4,"Eldoret"
"10711",10711,1.76,"2016-08-21",82,91,73,21,5.24,"Malindi"
"10712",10712,2.73,"2016-08-21",84,94,73,21,4.44,"Malindi"
"10713",10713,0,"2016-08-21",69,91,47,17,3.92,"Nairobi"
"10714",10714,0,"2016-08-21",78,95,62,23,5.62,"Eldoret"
"10715",10715,0,"2016-08-21",69,86,52,15,3.71,"Malindi"
"10716",10716,0.03,"2016-08-21",65,77,52,23,4.1,"Nairobi"
"10717",10717,0,"2016-08-21",72,84,59,21,6.35,"Malindi"
"10718",10718,0,"2016-08-21",76,91,61,15,6.35,"Kisumu"
"10719",10719,0,"2016-08-21",78,96,58,25,4.45,"Eldoret"
"10720",10720,1.42,"2016-08-21",73,81,65,21,3.35,"Eldoret"
"10721",10721,1.62,"2016-08-21",78,87,69,20,2.6,"Kisumu"
"10722",10722,1.03,"2016-08-21",74,83,65,24,2.14,"Mombasa"
"10723",10723,2.44,"2016-08-21",77,85,69,20,3.35,"Mombasa"
"10724",10724,1.21,"2016-08-21",70,80,60,22,3.9,"Kisumu"
"10725",10725,2.51,"2016-08-21",72,81,63,19,4.55,"Nakuru"
"10726",10726,3.5,"2016-08-21",71,80,61,23,3.02,"Kisumu"
"10727",10727,0.54,"2016-08-21",75,83,67,19,5.52,"Nairobi"
"10728",10728,0.29,"2016-08-21",62,80,44,11,4.2,"Malindi"
"10729",10729,0.51,"2016-08-21",65,81,48,23,5.42,"Eldoret"
"10730",10730,0.4,"2016-08-21",65,80,50,25,2.8,"Nairobi"
"10731",10731,0.04,"2016-08-21",60,79,41,25,4.45,"Malindi"
"10732",10732,0.79,"2016-08-21",66,83,48,24,3.81,"Nairobi"
"10733",10733,0.16,"2016-08-28",83,92,74,11,2.12,"Malindi"
"10734",10734,1.61,"2016-08-28",83,94,71,11,2.58,"Nairobi"
"10735",10735,0.3,"2016-08-28",83,92,74,12,2.88,"Eldoret"
"10736",10736,0.2,"2016-08-28",85,96,74,12,2.98,"Nairobi"
"10737",10737,1.6,"2016-08-28",61,68,54,14,2.77,"Nakuru"
"10738",10738,0.16,"2016-08-28",65,72,56,24,5.15,"Kisumu"
"10739",10739,0.49,"2016-08-28",57,64,50,28,6.4,"Nakuru"
"10740",10740,0.64,"2016-08-28",56,66,44,22,1.71,"Kisumu"
"10741",10741,0.28,"2016-08-28",57,63,51,19,6.48,"Nakuru"
"10742",10742,6.03,"2016-08-28",57,66,47,7,3.41,"Mombasa"
"10743",10743,0.5,"2016-08-28",59,65,52,23,10.58,"Nakuru"
"10744",10744,0.21,"2016-08-28",61,69,51,12,2.32,"Mombasa"
"10745",10745,0.23,"2016-08-28",57,66,48,14,11.34,"Kisumu"
"10746",10746,0,"2016-08-28",60,60,60,22,1.9,"Kisumu"
"10747",10747,0.77,"2016-08-28",60,67,51,17,1.18,"Kisumu"
"10748",10748,1.28,"2016-08-28",59,66,52,20,7.12,"Nakuru"
"10749",10749,1.13,"2016-08-28",59,67,51,11,4.41,"Mombasa"
"10750",10750,1.16,"2016-08-28",58,66,50,24,5.72,"Kisumu"
"10751",10751,0.18,"2016-08-28",64,70,57,22,6.58,"Nairobi"
"10752",10752,0.85,"2016-08-28",60,69,51,24,6.62,"Kisumu"
"10753",10753,0.74,"2016-08-28",60,65,55,22,7.1,"Malindi"
"10754",10754,0.09,"2016-08-28",53,57,49,19,5.91,"Malindi"
"10755",10755,0.49,"2016-08-28",58,65,51,21,3.81,"Nakuru"
"10756",10756,0.08,"2016-08-28",49,55,44,25,6.7,"Eldoret"
"10757",10757,0.34,"2016-08-28",56,66,45,25,2.48,"Malindi"
"10758",10758,1.04,"2016-08-28",58,66,50,8,5.21,"Malindi"
"10759",10759,0,"2016-08-28",60,60,60,6,2.07,"Kisumu"
"10760",10760,0,"2016-08-28",60,60,60,0,0,"Kisumu"
"10761",10761,0,"2016-08-28",60,60,60,27,5.75,"Mombasa"
"10762",10762,1.49,"2016-08-28",60,63,56,23,3.6,"Nairobi"
"10763",10763,0.26,"2016-08-28",62,69,55,16,8.9,"Malindi"
"10764",10764,0,"2016-08-28",60,60,60,0,0,"Eldoret"
"10765",10765,1.14,"2016-08-28",60,67,51,24,3.41,"Mombasa"
"10766",10766,0,"2016-08-28",58,68,48,15,1.98,"Mombasa"
"10767",10767,0.02,"2016-08-28",42,48,36,16,9.35,"Nakuru"
"10768",10768,0,"2016-08-28",60,60,60,29,1.81,"Malindi"
"10769",10769,3.54,"2016-08-28",58,66,50,12,2.7,"Eldoret"
"10770",10770,0.1,"2016-08-28",74,90,58,26,2.35,"Eldoret"
"10771",10771,1.48,"2016-08-28",76,88,63,14,5.81,"Mombasa"
"10772",10772,0.14,"2016-08-28",88,99,77,14,2.98,"Nairobi"
"10773",10773,0,"2016-08-28",83,95,70,19,2.61,"Kisumu"
"10774",10774,0.37,"2016-08-28",68,81,55,21,2.95,"Kisumu"
"10775",10775,0.05,"2016-08-28",81,90,71,11,3.54,"Kisumu"
"10776",10776,0.01,"2016-08-28",76,86,66,15,4.51,"Nakuru"
"10777",10777,0.01,"2016-08-28",81,90,72,0,0,"Mombasa"
"10778",10778,0,"2016-08-28",82,95,68,29,2.84,"Mombasa"
"10779",10779,0,"2016-08-28",74,95,52,25,2.52,"Nairobi"
"10780",10780,0,"2016-08-28",81,99,63,20,4.34,"Malindi"
"10781",10781,0,"2016-08-28",70,82,58,25,8.08,"Mombasa"
"10782",10782,0.04,"2016-08-28",56,60,51,0,0,"Mombasa"
"10783",10783,0,"2016-08-28",79,94,64,30,5.64,"Nairobi"
"10784",10784,0,"2016-08-28",66,72,60,30,7.84,"Kisumu"
"10785",10785,0,"2016-08-28",72,80,65,25,2.81,"Mombasa"
"10786",10786,0,"2016-08-28",69,75,64,25,6.02,"Malindi"
"10787",10787,0,"2016-08-28",78,95,62,15,3.8,"Eldoret"
"10788",10788,0,"2016-08-28",79,97,62,18,2.45,"Malindi"
"10789",10789,0,"2016-08-28",70,85,55,20,6.58,"Kisumu"
"10790",10790,0,"2016-08-28",64,70,58,28,6.37,"Eldoret"
"10791",10791,0,"2016-08-28",71,75,66,28,4.95,"Mombasa"
"10792",10792,0,"2016-08-28",64,70,58,26,9.67,"Nakuru"
"10793",10793,0,"2016-08-28",77,87,66,28,9.32,"Nakuru"
"10794",10794,0,"2016-08-28",66,73,57,16,2.08,"Malindi"
"10795",10795,0,"2016-08-28",62,69,54,30,5.94,"Kisumu"
"10796",10796,0,"2016-08-28",73,89,56,32,6.88,"Mombasa"
"10797",10797,0.26,"2016-08-28",55,71,38,23,2.1,"Mombasa"
"10798",10798,0.75,"2016-08-28",66,78,52,18,3.57,"Kisumu"
"10799",10799,0.11,"2016-08-28",61,81,41,20,2.32,"Kisumu"
"10800",10800,0.17,"2016-08-28",67,81,53,19,4.6,"Kisumu"
"10801",10801,0.25,"2016-08-28",69,82,57,11,4.9,"Mombasa"
"10802",10802,0.15,"2016-08-28",72,87,56,25,3.27,"Eldoret"
"10803",10803,0,"2016-08-28",76,85,67,21,6.02,"Kisumu"
"10804",10804,0,"2016-08-28",73,85,60,23,5.48,"Malindi"
"10805",10805,0,"2016-08-28",76,87,64,22,4.9,"Eldoret"
"10806",10806,0,"2016-08-28",76,87,64,22,4.9,"Eldoret"
"10807",10807,0.17,"2016-08-28",85,92,77,7,9.17,"Eldoret"
"10808",10808,0.85,"2016-08-28",86,91,80,7,9.18,"Kisumu"
"10809",10809,0.45,"2016-08-28",84,94,73,8,6.3,"Nairobi"
"10810",10810,0.36,"2016-08-28",82,92,72,8,7.18,"Nakuru"
"10811",10811,5.52,"2016-08-28",83,89,77,7,6.57,"Mombasa"
"10812",10812,0.4,"2016-08-28",86,92,80,7,7.47,"Eldoret"
"10813",10813,0.93,"2016-08-28",85,92,77,8,7.77,"Nakuru"
"10814",10814,0.55,"2016-08-28",84,91,76,14,2.98,"Nakuru"
"10815",10815,0.64,"2016-08-28",86,96,76,9,4.85,"Eldoret"
"10816",10816,1.02,"2016-08-28",86,93,78,12,4.95,"Malindi"
"10817",10817,1.34,"2016-08-28",84,90,77,5,6.74,"Malindi"
"10818",10818,1.33,"2016-08-28",85,91,79,6,8.85,"Eldoret"
"10819",10819,1.1,"2016-08-28",81,92,70,11,2.65,"Nairobi"
"10820",10820,0.38,"2016-08-28",81,90,71,10,1.91,"Mombasa"
"10821",10821,0.8,"2016-08-28",82,90,73,12,5.05,"Mombasa"
"10822",10822,0,"2016-08-28",82,94,70,8,2.75,"Malindi"
"10823",10823,0.04,"2016-08-28",83,95,70,12,3.85,"Malindi"
"10824",10824,0.07,"2016-08-28",83,93,72,8,5.42,"Eldoret"
"10825",10825,14.03,"2016-08-28",77,82,71,21,2.41,"Mombasa"
"10826",10826,1.4,"2016-08-28",81,86,75,7,8.67,"Mombasa"
"10827",10827,0.14,"2016-08-28",82,89,74,5,10.38,"Eldoret"
"10828",10828,0.42,"2016-08-28",81,87,74,8,8.55,"Nairobi"
"10829",10829,0.49,"2016-08-28",81,86,75,7,10.81,"Eldoret"
"10830",10830,0,"2016-08-28",70,85,55,24,3.42,"Mombasa"
"10831",10831,0,"2016-08-28",73,88,57,19,2.48,"Mombasa"
"10832",10832,0,"2016-08-28",63,82,44,20,7.98,"Nakuru"
"10833",10833,1.3,"2016-08-28",74,82,65,16,6.37,"Mombasa"
"10834",10834,2.08,"2016-08-28",74,83,63,17,5.08,"Eldoret"
"10835",10835,2.82,"2016-08-28",75,83,65,16,5.25,"Nakuru"
"10836",10836,4.16,"2016-08-28",75,83,65,18,5.55,"Mombasa"
"10837",10837,1.05,"2016-08-28",73,82,63,17,5.27,"Kisumu"
"10838",10838,2.12,"2016-08-28",77,86,67,16,4.85,"Mombasa"
"10839",10839,0.14,"2016-08-28",78,88,68,15,3.24,"Malindi"
"10840",10840,0.96,"2016-08-28",73,83,62,18,4.07,"Mombasa"
"10841",10841,2.49,"2016-08-28",77,86,68,15,4.87,"Kisumu"
"10842",10842,1.36,"2016-08-28",72,81,63,18,4.45,"Mombasa"
"10843",10843,0.95,"2016-08-28",71,80,61,19,5.57,"Malindi"
"10844",10844,1.18,"2016-08-28",74,82,64,19,6.55,"Kisumu"
"10845",10845,0.72,"2016-08-28",70,79,60,15,6.14,"Kisumu"
"10846",10846,2.45,"2016-08-28",70,80,59,19,6.98,"Nakuru"
"10847",10847,0.34,"2016-08-28",69,79,59,16,6.15,"Kisumu"
"10848",10848,2.41,"2016-08-28",74,83,63,11,7.22,"Mombasa"
"10849",10849,1.37,"2016-08-28",75,87,62,16,8.78,"Eldoret"
"10850",10850,0.68,"2016-08-28",68,82,54,16,7.74,"Nairobi"
"10851",10851,2.53,"2016-08-28",76,87,65,13,5.81,"Eldoret"
"10852",10852,3.45,"2016-08-28",76,86,66,12,4.67,"Eldoret"
"10853",10853,0.12,"2016-08-28",79,88,69,14,8.11,"Kisumu"
"10854",10854,0.84,"2016-08-28",77,87,66,18,3.47,"Nakuru"
"10855",10855,0,"2016-08-28",77,87,67,18,0.25,"Nakuru"
"10856",10856,0,"2016-08-28",78,89,66,12,3.5,"Eldoret"
"10857",10857,0.01,"2016-08-28",81,90,71,13,3.71,"Nakuru"
"10858",10858,0.79,"2016-08-28",79,90,67,14,2.51,"Nairobi"
"10859",10859,2.64,"2016-08-28",84,93,74,9,2.7,"Nakuru"
"10860",10860,2.78,"2016-08-28",82,89,75,10,4.01,"Mombasa"
"10861",10861,1.88,"2016-08-28",86,93,79,15,3.25,"Malindi"
"10862",10862,3.09,"2016-08-28",83,93,74,13,2.74,"Malindi"
"10863",10863,1.97,"2016-08-28",82,91,74,7,2.07,"Nakuru"
"10864",10864,0.78,"2016-08-28",69,80,57,24,6.44,"Malindi"
"10865",10865,1.59,"2016-08-28",67,77,57,25,5.2,"Kisumu"
"10866",10866,0.74,"2016-08-28",71,82,60,24,5.22,"Mombasa"
"10867",10867,0,"2016-08-28",76,86,65,18,3.14,"Nairobi"
"10868",10868,0,"2016-08-28",75,86,63,16,4.18,"Nairobi"
"10869",10869,0.89,"2016-08-28",75,84,66,21,8.1,"Eldoret"
"10870",10870,0.79,"2016-08-28",74,84,63,21,7.94,"Eldoret"
"10871",10871,1.12,"2016-08-28",70,79,61,25,8.48,"Nakuru"
"10872",10872,0.21,"2016-08-28",69,81,57,22,4.21,"Nairobi"
"10873",10873,1.5,"2016-08-28",74,84,64,22,5.01,"Kisumu"
"10874",10874,0.73,"2016-08-28",72,83,61,22,5.35,"Mombasa"
"10875",10875,1.4,"2016-08-28",71,80,61,22,5.82,"Nakuru"
"10876",10876,0.62,"2016-08-28",68,78,57,22,5.91,"Nakuru"
"10877",10877,0.48,"2016-08-28",71,81,60,22,5.44,"Nakuru"
"10878",10878,0.46,"2016-08-28",64,73,54,0,0,"Mombasa"
"10879",10879,1.12,"2016-08-28",71,79,62,22,5.65,"Malindi"
"10880",10880,1.81,"2016-08-28",65,74,57,22,4.95,"Kisumu"
"10881",10881,0.33,"2016-08-28",66,75,56,20,8.18,"Eldoret"
"10882",10882,1.08,"2016-08-28",63,76,50,20,3.71,"Malindi"
"10883",10883,1.09,"2016-08-28",70,78,62,19,7.65,"Malindi"
"10884",10884,0.87,"2016-08-28",67,77,58,19,7.04,"Malindi"
"10885",10885,0.11,"2016-08-28",66,76,56,19,7.5,"Eldoret"
"10886",10886,2.44,"2016-08-28",83,93,73,15,1.91,"Nakuru"
"10887",10887,0.33,"2016-08-28",83,93,73,10,2.02,"Malindi"
"10888",10888,0.63,"2016-08-28",83,91,75,10,2.77,"Kisumu"
"10889",10889,0,"2016-08-28",83,93,73,8,1.72,"Kisumu"
"10890",10890,2.22,"2016-08-28",83,93,73,16,1.92,"Nakuru"
"10891",10891,0.69,"2016-08-28",85,95,74,13,1.75,"Kisumu"
"10892",10892,1.33,"2016-08-28",83,92,72,11,2.47,"Kisumu"
"10893",10893,0,"2016-08-28",78,89,68,14,3.54,"Mombasa"
"10894",10894,0.1,"2016-08-28",76,85,67,15,5.15,"Malindi"
"10895",10895,6.33,"2016-08-28",75,85,65,14,6.58,"Eldoret"
"10896",10896,0.49,"2016-08-28",76,85,66,17,5.68,"Mombasa"
"10897",10897,0.68,"2016-08-28",78,87,68,17,7.7,"Nairobi"
"10898",10898,4.31,"2016-08-28",74,83,64,12,5.17,"Malindi"
"10899",10899,0.03,"2016-08-28",81,90,71,16,5.31,"Mombasa"
"10900",10900,0,"2016-08-28",66,79,52,23,4.74,"Eldoret"
"10901",10901,0,"2016-08-28",55,72,37,19,3.24,"Eldoret"
"10902",10902,0,"2016-08-28",58,70,46,29,10.58,"Eldoret"
"10903",10903,0,"2016-08-28",60,77,43,13,6.02,"Mombasa"
"10904",10904,0.01,"2016-08-28",64,78,50,27,10.1,"Kisumu"
"10905",10905,0.01,"2016-08-28",62,75,48,22,6.88,"Eldoret"
"10906",10906,0.03,"2016-08-28",61,75,46,27,8.32,"Kisumu"
"10907",10907,0,"2016-08-28",65,79,50,29,6.1,"Nakuru"
"10908",10908,0,"2016-08-28",62,77,46,10,6.44,"Nakuru"
"10909",10909,0,"2016-08-28",68,82,53,24,6.15,"Eldoret"
"10910",10910,0.03,"2016-08-28",63,79,46,27,3.3,"Nakuru"
"10911",10911,0.01,"2016-08-28",72,83,60,12,8.12,"Nakuru"
"10912",10912,0.23,"2016-08-28",72,84,61,11,7.05,"Eldoret"
"10913",10913,1.18,"2016-08-28",70,80,59,19,7.82,"Kisumu"
"10914",10914,0.05,"2016-08-28",70,86,54,12,4.95,"Mombasa"
"10915",10915,1.22,"2016-08-28",73,82,63,20,7.95,"Nairobi"
"10916",10916,0.01,"2016-08-28",67,82,52,13,5.55,"Mombasa"
"10917",10917,0.42,"2016-08-28",66,82,50,17,6.52,"Kisumu"
"10918",10918,0.11,"2016-08-28",68,82,53,23,8.02,"Mombasa"
"10919",10919,0.15,"2016-08-28",63,83,42,19,3.88,"Nairobi"
"10920",10920,0,"2016-08-28",65,86,43,18,2.41,"Malindi"
"10921",10921,0.04,"2016-08-28",86,97,75,11,4.1,"Malindi"
"10922",10922,0,"2016-08-28",81,95,67,17,4.27,"Mombasa"
"10923",10923,0,"2016-08-28",73,90,55,27,3.45,"Nakuru"
"10924",10924,0,"2016-08-28",67,89,44,17,3.37,"Nairobi"
"10925",10925,0.8,"2016-08-28",71,86,55,26,4.08,"Malindi"
"10926",10926,1.53,"2016-08-28",49,55,44,27,32.48,"Kisumu"
"10927",10927,0,"2016-08-28",75,86,62,19,5.48,"Eldoret"
"10928",10928,0.01,"2016-08-28",78,87,67,22,6.94,"Mombasa"
"10929",10929,0.08,"2016-08-28",69,81,57,24,2.64,"Kisumu"
"10930",10930,1.2,"2016-08-28",69,82,57,20,9.4,"Malindi"
"10931",10931,0.87,"2016-08-28",75,86,63,20,5.32,"Eldoret"
"10932",10932,0.32,"2016-08-28",71,82,60,18,5.4,"Nairobi"
"10933",10933,0.19,"2016-08-28",69,77,60,25,5.51,"Nairobi"
"10934",10934,1.55,"2016-08-28",73,81,64,21,7.45,"Nairobi"
"10935",10935,0.07,"2016-08-28",68,81,55,21,3.78,"Malindi"
"10936",10936,0,"2016-08-28",75,84,65,21,6.42,"Eldoret"
"10937",10937,0.01,"2016-08-28",80,86,72,21,7.38,"Mombasa"
"10938",10938,0.47,"2016-08-28",74,84,63,23,5.71,"Nakuru"
"10939",10939,0.05,"2016-08-28",72,82,61,21,4.38,"Mombasa"
"10940",10940,0.07,"2016-08-28",75,84,65,21,2.04,"Nairobi"
"10941",10941,1.17,"2016-08-28",80,87,72,7,4.42,"Eldoret"
"10942",10942,0.39,"2016-08-28",81,92,70,9,3.52,"Malindi"
"10943",10943,0.4,"2016-08-28",79,89,69,9,3.8,"Eldoret"
"10944",10944,0,"2016-08-28",78,88,67,14,1.57,"Nakuru"
"10945",10945,0.18,"2016-08-28",80,91,68,11,3.01,"Mombasa"
"10946",10946,0.3,"2016-08-28",79,88,70,11,4.47,"Mombasa"
"10947",10947,0,"2016-08-28",65,80,51,20,7.54,"Malindi"
"10948",10948,0.04,"2016-08-28",65,81,49,24,9.64,"Kisumu"
"10949",10949,0.3,"2016-08-28",69,80,58,20,11.18,"Mombasa"
"10950",10950,0.34,"2016-08-28",67,79,54,20,9.74,"Malindi"
"10951",10951,0.01,"2016-08-28",67,82,52,26,7.52,"Nakuru"
"10952",10952,0.75,"2016-08-28",75,86,64,24,4.42,"Malindi"
"10953",10953,0.55,"2016-08-28",76,86,65,25,4.41,"Kisumu"
"10954",10954,1.92,"2016-08-28",75,85,64,14,3.7,"Eldoret"
"10955",10955,0.85,"2016-08-28",75,85,65,15,4.37,"Malindi"
"10956",10956,0.35,"2016-08-28",74,85,63,23,5,"Nakuru"
"10957",10957,1.92,"2016-08-28",73,84,61,23,3.78,"Nakuru"
"10958",10958,0.58,"2016-08-28",73,84,60,15,3.9,"Nakuru"
"10959",10959,1.36,"2016-08-28",78,90,66,20,9.67,"Nairobi"
"10960",10960,0.17,"2016-08-28",80,92,68,16,8.57,"Malindi"
"10961",10961,0.76,"2016-08-28",79,90,68,17,6.38,"Malindi"
"10962",10962,0.04,"2016-08-28",83,93,72,15,8.85,"Eldoret"
"10963",10963,0,"2016-08-28",66,78,53,28,4.47,"Nakuru"
"10964",10964,0,"2016-08-28",61,83,38,24,3.55,"Nairobi"
"10965",10965,0,"2016-08-28",70,89,51,16,7.08,"Eldoret"
"10966",10966,0,"2016-08-28",76,96,56,31,1.85,"Eldoret"
"10967",10967,0,"2016-08-28",70,86,53,15,4.4,"Kisumu"
"10968",10968,0,"2016-08-28",72,87,58,31,4.84,"Nairobi"
"10969",10969,0,"2016-08-28",64,85,43,32,2.98,"Nakuru"
"10970",10970,0,"2016-08-28",72,89,56,23,5.07,"Nairobi"
"10971",10971,0,"2016-08-28",73,85,59,23,3.55,"Malindi"
"10972",10972,0.28,"2016-08-28",74,83,65,22,4.91,"Nairobi"
"10973",10973,0.03,"2016-08-28",77,87,66,18,3.51,"Nakuru"
"10974",10974,0,"2016-08-28",78,87,68,22,6.5,"Mombasa"
"10975",10975,0.37,"2016-08-28",75,85,64,23,3.38,"Eldoret"
"10976",10976,0,"2016-08-28",71,82,60,22,3.12,"Mombasa"
"10977",10977,0,"2016-08-28",73,85,62,20,2.21,"Eldoret"
"10978",10978,1.92,"2016-08-28",83,88,78,9,4.24,"Nairobi"
"10979",10979,0.74,"2016-08-28",75,85,64,22,5.74,"Nakuru"
"10980",10980,0.15,"2016-08-28",80,90,71,10,3.44,"Eldoret"
"10981",10981,0.38,"2016-08-28",82,91,72,6,4.75,"Nairobi"
"10982",10982,0,"2016-08-28",83,94,72,9,3.45,"Nakuru"
"10983",10983,0.04,"2016-08-28",80,89,70,11,2.75,"Eldoret"
"10984",10984,0.01,"2016-08-28",68,81,55,20,10,"Kisumu"
"10985",10985,0,"2016-08-28",69,82,55,19,9.52,"Kisumu"
"10986",10986,0.23,"2016-08-28",68,83,53,21,7.25,"Mombasa"
"10987",10987,0.97,"2016-08-28",66,82,51,23,6.9,"Mombasa"
"10988",10988,0.64,"2016-08-28",69,79,60,20,8.87,"Malindi"
"10989",10989,0,"2016-08-28",76,89,64,18,0.74,"Nairobi"
"10990",10990,1.07,"2016-08-28",82,93,70,11,2.15,"Malindi"
"10991",10991,0.49,"2016-08-28",78,89,66,14,2.08,"Nairobi"
"10992",10992,0.94,"2016-08-28",75,86,63,14,1.65,"Malindi"
"10993",10993,0.1,"2016-08-28",80,91,68,15,2.81,"Nairobi"
"10994",10994,1.41,"2016-08-28",84,93,74,13,3.9,"Mombasa"
"10995",10995,2.15,"2016-08-28",80,91,69,13,1.98,"Eldoret"
